grupo_edad|sexo|escolaridad|estado_origen|estado_destino|n_muestra_sin_pond|p_kappa1|p_kappa5|p_kappa20|delta_1_vs_5|delta_20_vs_5
30-34|hombre|basica-|desempleado|desempleado|564|0.10786596892550458|0.10789631589802084|0.10800641461038187|3.0346972516262505e-05|0.00011009871236102031
30-34|hombre|basica-|desempleado|fuera_PEA|564|0.10188382196713996|0.10293205601767509|0.10673504556317388|0.0010482340505351267|0.0038029895454987916
30-34|hombre|basica-|fuera_PEA|formal_IMSS|1270|0.04496090176592594|0.044953294292821924|0.04492518644888237|7.607473104014051e-06|2.8107843939556565e-05
30-34|hombre|basica-|fuera_PEA|formal_ISSSTE|1270|0.00036154314333951124|0.0003783928746451845|0.0004406487132774832|1.6849731305673232e-05|6.225583863229874e-05
30-34|hombre|basica-|fuera_PEA|informal|1270|0.4356611466187181|0.43495408937939634|0.4323416773120185|0.00070705723932174|0.002612412067377834
30-34|hombre|basica-|fuera_PEA|desempleado|1270|0.03994890985390195|0.03988434403490533|0.03964578834901959|6.456581899661612e-05|0.0002385556858857385
30-34|hombre|basica-|fuera_PEA|fuera_PEA|1270|0.4790674986181145|0.4798298794182313|0.4826466991768021|0.0007623808001168131|0.0028168197585707877
30-34|hombre|media_sup|formal_IMSS|formal_IMSS|6493|0.8229211371002474|0.8228980362836631|0.8228116609365308|2.31008165842983e-05|8.637534713229478e-05
30-34|hombre|media_sup|formal_IMSS|formal_ISSSTE|6493|0.006706149959677899|0.006710607384613339|0.006727273965411793|4.4574249354403794e-06|1.6666580798453852e-05
30-34|hombre|media_sup|formal_IMSS|informal|6493|0.13541678278064231|0.13541345874397762|0.13540102997031306|3.324036664698049e-06|1.2428773664557857e-05
30-34|hombre|media_sup|formal_IMSS|desempleado|6493|0.020668719515739495|0.020670081601128175|0.02067517452058585|1.3620853886800455e-06|5.0929194576748715e-06
30-34|hombre|media_sup|formal_IMSS|fuera_PEA|6493|0.014287210643692885|0.0143078159866179|0.014384860607158578|2.0605342925014702e-05|7.704462054067794e-05
30-34|hombre|media_sup|formal_ISSSTE|formal_IMSS|535|0.10246052968928013|0.10225932185960077|0.10153062323319438|0.0002012078296793618|0.0007286986264063849
30-34|hombre|media_sup|formal_ISSSTE|formal_ISSSTE|535|0.7373467862637585|0.7376713603129769|0.7388468447074433|0.0003245740492183735|0.001175484394466464
30-34|hombre|media_sup|formal_ISSSTE|informal|535|0.1269651242949444|0.12668437526316823|0.12566760849943842|0.00028074903177616184|0.001016766763729804
30-34|hombre|media_sup|formal_ISSSTE|desempleado|535|0.026603990475790398|0.026493283457252145|0.026092344525248747|0.00011070701853825235|0.00040093893200339806
30-34|hombre|media_sup|formal_ISSSTE|fuera_PEA|535|0.006623569276226519|0.00689165910700195|0.007862579034675136|0.0002680898307754311|0.0009709199276731854
30-34|hombre|media_sup|informal|formal_IMSS|5461|0.10978204406909242|0.10976948849850492|0.10972256832434724|1.2555570587505227e-05|4.692017415768024e-05
30-34|hombre|media_sup|informal|formal_ISSSTE|5461|0.012611464434007178|0.012610570995780553|0.012607232216638634|8.934382266252011e-07|3.3387791419196844e-06
30-34|hombre|media_sup|informal|informal|5461|0.81249033991091|0.8124418649007725|0.8122607137613558|4.847501013749422e-05|0.00018115113941674643
30-34|hombre|media_sup|informal|desempleado|5461|0.0218103904094695|0.021809082616214795|0.02180419539210616|1.3077932547039817e-06|4.8872241086364565e-06
30-34|hombre|media_sup|informal|fuera_PEA|5461|0.04330576117652082|0.04336899298872721|0.043605290305552186|6.323181220639629e-05|0.0002362973168249724
30-34|hombre|media_sup|desempleado|formal_IMSS|385|0.3353550738981365|0.3346129390214273|0.331960493999115|0.0007421348767092106|0.002652445022312322
30-34|hombre|media_sup|desempleado|formal_ISSSTE|385|0.010144091468187861|0.010369712840423834|0.011176100337489439|0.00022562137223597345|0.0008063874970656044
30-34|hombre|media_sup|desempleado|informal|385|0.3620232587699892|0.3618146403200212|0.36106902252661704|0.00020861844996800105|0.0007456177934041519
30-34|hombre|media_sup|desempleado|desempleado|385|0.11533393676125452|0.11530161767412313|0.11518610686270905|3.231908713138831e-05|0.00011551081141407404
30-34|hombre|media_sup|desempleado|fuera_PEA|385|0.1771436391024318|0.17790109014400443|0.1806082762740695|0.0007574510415726265|0.00270718613006507
30-34|hombre|media_sup|fuera_PEA|formal_IMSS|397|0.12265859813463346|0.12186135854835871|0.1190079290938861|0.0007972395862747561|0.002853429454472603
30-34|hombre|media_sup|fuera_PEA|formal_ISSSTE|397|0.01433576273630473|0.014250157087157647|0.013943762767368627|8.560564914708232e-05|0.0003063943197890197
30-34|hombre|media_sup|fuera_PEA|informal|397|0.3888532893968541|0.38707650693106355|0.3807171596164534|0.0017767824657905495|0.006359347314610131
30-34|hombre|media_sup|fuera_PEA|desempleado|397|0.0770102008577365|0.07643665214321904|0.07438384289521591|0.0005735487145174523|0.0020528092480031346
30-34|hombre|media_sup|fuera_PEA|fuera_PEA|397|0.39714214887447113|0.40037532529020103|0.4119473056270759|0.0032331764157298992|0.011571980336874843
30-34|hombre|superior|formal_IMSS|formal_IMSS|7870|0.8178663521635617|0.8178498581995721|0.8177881547820042|1.6493963989616667e-05|6.170341756794873e-05
30-34|hombre|superior|formal_IMSS|formal_ISSSTE|7870|0.022036868993095034|0.022032759973551773|0.022017388256429623|4.109019543261511e-06|1.537171712214999e-05
30-34|hombre|superior|formal_IMSS|informal|7870|0.11805148967269521|0.11805756733392499|0.11808030367971377|6.077661229772491e-06|2.273634578878192e-05
30-34|hombre|superior|formal_IMSS|desempleado|7870|0.024251398744610977|0.024250702886063697|0.024248099700405115|6.958585472803536e-07|2.6031856585825852e-06
30-34|hombre|superior|formal_IMSS|fuera_PEA|7870|0.01779389042603699|0.01780911160688745|0.01786605358144732|1.5221180850458899e-05|5.694197455987163e-05
30-34|hombre|superior|formal_ISSSTE|formal_IMSS|1899|0.07418013028907265|0.07418247764704217|0.07419119308504783|2.347357969514907e-06|8.715438005665876e-06
30-34|hombre|superior|formal_ISSSTE|formal_ISSSTE|1899|0.7999715373312183|0.7999320262925145|0.7997853268913867|3.951103870381001e-05|0.00014669940112777002
30-34|hombre|superior|formal_ISSSTE|informal|1899|0.0999262307237697|0.09990341092183988|0.0998186839344766|2.281980192982147e-05|8.472698736328166e-05
30-34|hombre|superior|formal_ISSSTE|desempleado|1899|0.014992290158085205|0.014985286487528568|0.014959282760214323|7.0036705566364765e-06|2.6003727314245426e-05
30-34|hombre|superior|formal_ISSSTE|fuera_PEA|1899|0.010929811497854136|0.01099679865107484|0.011245513328874489|6.698715322070448e-05|0.0002487146777996486
30-34|hombre|superior|informal|formal_IMSS|5149|0.16913628553101945|0.16907690529922298|0.1688550479328912|5.9380231796468674e-05|0.0002218573663317902
30-34|hombre|superior|informal|formal_ISSSTE|5149|0.027749444514884505|0.027736748462561987|0.02768931326997569|1.2696052322517387e-05|4.7435192586296054e-05
30-34|hombre|superior|informal|informal|5149|0.7295825643963475|0.7295954993394298|0.7296438270794718|1.2934943082298922e-05|4.832774004204232e-05
30-34|hombre|superior|informal|desempleado|5149|0.02595196054976731|0.025947359331588923|0.025930168187059992|4.601218178388461e-06|1.7191144528930224e-05
30-34|hombre|superior|informal|fuera_PEA|5149|0.04757974500798124|0.04764348756719629|0.04788164353060132|6.374255921504784e-05|0.00023815596340503314
30-34|hombre|superior|desempleado|formal_IMSS|594|0.32437523667336315|0.32396536479854265|0.32247590776158297|0.0004098718748204999|0.001489457036959685
30-34|hombre|superior|desempleado|formal_ISSSTE|594|0.060168441735089166|0.05998128803576434|0.0593011794174931|0.00018715369932482961|0.0006801086182712385
30-34|hombre|superior|desempleado|informal|594|0.2920437694240505|0.292375249827884|0.29357983557878525|0.0003314804038334618|0.0012045857509012659
30-34|hombre|superior|desempleado|desempleado|594|0.17328221894842974|0.17287420964504083|0.17139152111379252|0.00040800930338891206|0.0014826885312483051
30-34|hombre|superior|desempleado|fuera_PEA|594|0.15013033321906738|0.15080388769276817|0.15325155612834618|0.0006735544737007937|0.0024476684355780043
30-34|hombre|superior|fuera_PEA|formal_IMSS|560|0.172072390188499|0.1711553185391222|0.16782895736261091|0.0009170716493768216|0.0033263611765112777
30-34|hombre|superior|fuera_PEA|formal_ISSSTE|560|0.04464712478445514|0.044371622272685714|0.04337233191210823|0.0002755025117694293|0.0009992903605774844
30-34|hombre|superior|fuera_PEA|informal|560|0.2790816787849996|0.278594634344645|0.27682804858361715|0.0004870444403546337|0.001766585761027839
30-34|hombre|superior|fuera_PEA|desempleado|560|0.13380963381415648|0.13299943148661364|0.13006070192356498|0.000810202327542836|0.0029387295630486643
30-34|hombre|superior|fuera_PEA|fuera_PEA|560|0.37038917242788977|0.37287899335693353|0.38190996021809875|0.0024898209290437623|0.009030966861165224
30-34|mujer|basica-|formal_IMSS|formal_IMSS|3506|0.7106315525257557|0.7107167274708233|0.7110344123818613|8.517494506754542e-05|0.00031768491103800756
30-34|mujer|basica-|formal_IMSS|formal_ISSSTE|3506|0.004073449946954856|0.00408469892083164|0.004126655264477995|1.1248973876784064e-05|4.195634364635454e-05
30-34|mujer|basica-|formal_IMSS|informal|3506|0.1225600776418928|0.12256857300797305|0.12260025896462727|8.495366080246702e-06|3.1685956654217695e-05
30-34|mujer|basica-|formal_IMSS|desempleado|3506|0.01926347017840809|0.01926759203206943|0.01928296569286458|4.121853661338826e-06|1.5373660795150318e-05
30-34|mujer|basica-|formal_IMSS|fuera_PEA|3506|0.1434714497069886|0.14336240856830265|0.14295570769616883|0.00010904113868595577|0.00040670087213381945
30-34|mujer|basica-|formal_ISSSTE|formal_IMSS|69|0.0034154177579918178|0.0073009342404011714|0.018761024989080447|0.0038855164824093537|0.011460090748679276
30-34|mujer|basica-|formal_ISSSTE|formal_ISSSTE|69|0.6930315944259208|0.6977955235330728|0.7118464380345044|0.004763929107152065|0.014050914501431588
30-34|mujer|basica-|formal_ISSSTE|informal|69|0.19475080793427937|0.1890380077759489|0.17218845674716513|0.005712800158330478|0.01684955102878377
30-34|mujer|basica-|formal_ISSSTE|desempleado|69|0.016076779736225583|0.015837956127409403|0.01513356065196844|0.00023882360881618062|0.0007043954754409627
30-34|mujer|basica-|formal_ISSSTE|fuera_PEA|69|0.0927254001455824|0.09002757832316768|0.08207051957728152|0.0026978218224147227|0.007957058745886161
30-34|mujer|basica-|informal|formal_IMSS|9178|0.047393786152823816|0.04741348824177447|0.047487218458048965|1.9702088950655783e-05|7.373021627449239e-05
30-34|mujer|basica-|informal|formal_ISSSTE|9178|0.002070265488264846|0.0020743253012275196|0.0020895181515146943|4.059812962673576e-06|1.519285028717468e-05
30-34|mujer|basica-|informal|informal|9178|0.6435238577717031|0.6435686036633664|0.6437360541442774|4.4745891663366955e-05|0.00016745048091093562
30-34|mujer|basica-|informal|desempleado|9178|0.01373303755551628|0.013735777511248133|0.013746031120862728|2.7399557318529e-06|1.0253609614594913e-05
30-34|mujer|basica-|informal|fuera_PEA|9178|0.293279053031692|0.29320780528238344|0.29294117812529635|7.124774930855615e-05|0.00026662715708708484
30-34|mujer|basica-|desempleado|formal_IMSS|405|0.15641700644267656|0.15745681051073818|0.161181755672206|0.0010398040680616172|0.0037249451614678186
30-34|mujer|basica-|desempleado|formal_ISSSTE|405|0.022133892949615944|0.022231534728265497|0.02258132204119243|9.764177864955356e-05|0.0003497873129269316
30-34|mujer|basica-|desempleado|informal|405|0.3207217313060845|0.3209262310972262|0.32165882152549263|0.00020449979114167682|0.0007325904282664553
30-34|mujer|basica-|desempleado|desempleado|405|0.05641561245574248|0.05695968282950054|0.05890873493313969|0.0005440703737580599|0.0019490521036391456
30-34|mujer|basica-|desempleado|fuera_PEA|405|0.4443117568458805|0.4424257408342696|0.4356693658279693|0.0018860160116108693|0.00675637500630033
30-34|mujer|basica-|fuera_PEA|formal_IMSS|14152|0.025285598055831877|0.025290472088934424|0.025308725208774693|4.874033102546943e-06|1.8253119840268978e-05
30-34|mujer|basica-|fuera_PEA|formal_ISSSTE|14152|0.0005118806525311383|0.0005133556866045979|0.000518879648618165|1.475034073459571e-06|5.5239620135671226e-06
30-34|mujer|basica-|fuera_PEA|informal|14152|0.1895901315303341|0.18959597924384816|0.18961787877003472|5.847713514056663e-06|2.1899526186558438e-05
30-34|mujer|basica-|fuera_PEA|desempleado|14152|0.010612307549741915|0.010614781590145669|0.010624046803374485|2.4740404037538327e-06|9.265213228816169e-06
30-34|mujer|basica-|fuera_PEA|fuera_PEA|14152|0.774000082211561|0.7739854113904673|0.773930469569198|1.4670821093742958e-05|5.494182126930536e-05
30-34|mujer|media_sup|formal_IMSS|formal_IMSS|4038|0.7786500770002764|0.7786567490592015|0.7786816521327585|6.672058925016877e-06|2.4903073557069888e-05
30-34|mujer|media_sup|formal_IMSS|formal_ISSSTE|4038|0.01223947109193858|0.012241160694387614|0.012247467037683256|1.6896024490342665e-06|6.30634329564124e-06
30-34|mujer|media_sup|formal_IMSS|informal|4038|0.09157088641523477|0.09160892351521359|0.09175089478814463|3.803709997882154e-05|0.0001419712729310435
30-34|mujer|media_sup|formal_IMSS|desempleado|4038|0.021373807376316077|0.021375298961627313|0.021380866217423352|1.4915853112362765e-06|5.567255796038589e-06
30-34|mujer|media_sup|formal_IMSS|fuera_PEA|4038|0.09616575811623425|0.09611786776957003|0.09593911982399023|4.7890346664219985e-05|0.0001787479455798019
30-34|mujer|media_sup|formal_ISSSTE|formal_IMSS|373|0.1059866493387081|0.10566189614657959|0.10450294868612102|0.0003247531921285185|0.0011589474604585676
30-34|mujer|media_sup|formal_ISSSTE|formal_ISSSTE|373|0.6197173478052481|0.6214257809809411|0.627522670367479|0.0017084331756930249|0.0060968893865378515
30-34|mujer|media_sup|formal_ISSSTE|informal|373|0.14472640110152812|0.14413738103701634|0.14203534378389224|0.0005890200645117805|0.002102037253124106
30-34|mujer|media_sup|formal_ISSSTE|desempleado|373|0.024094839683313815|0.023963238659925584|0.023493593786383632|0.00013160102338823088|0.0004696448735419523
30-34|mujer|media_sup|formal_ISSSTE|fuera_PEA|373|0.10547476207120184|0.10481170317553737|0.10244544337612412|0.0006630588956644673|0.0023662597994132534
30-34|mujer|media_sup|informal|formal_IMSS|4773|0.08439009591059048|0.08439698980841442|0.0844227394445073|6.893897823948003e-06|2.574963609287828e-05
30-34|mujer|media_sup|informal|formal_ISSSTE|4773|0.012613734546904717|0.012612710559085897|0.012608885826783277|1.0239878188208346e-06|3.82473230261908e-06
30-34|mujer|media_sup|informal|informal|4773|0.6345238962320185|0.6346174293775404|0.6349667882629368|9.353314552185132e-05|0.00034935888539644466
30-34|mujer|media_sup|informal|desempleado|4773|0.018775988389240356|0.01877703259396005|0.018780932839108054|1.0442047196947135e-06|3.900245148003717e-06
30-34|mujer|media_sup|informal|fuera_PEA|4773|0.24969628492124601|0.2495958376609993|0.24922065362666457|0.00010044726024671657|0.00037518403433473013
30-34|mujer|media_sup|desempleado|formal_IMSS|320|0.22687365385561348|0.22731824794254735|0.22889230715474349|0.00044459408693386937|0.0015740592121961383
30-34|mujer|media_sup|desempleado|formal_ISSSTE|320|0.03145967242953497|0.031468072464386175|0.03149781229365717|8.400034851203941e-06|2.9739829270993e-05
30-34|mujer|media_sup|desempleado|informal|320|0.3052997155844756|0.3057475093606434|0.30733289688435506|0.00044779377616777083|0.0015853875237116788
30-34|mujer|media_sup|desempleado|desempleado|320|0.059820534705729345|0.060464993672624284|0.06274666273556481|0.0006444589668949396|0.002281669062940528
30-34|mujer|media_sup|desempleado|fuera_PEA|320|0.37654642342464667|0.37500117655979887|0.36953032093167953|0.0015452468648478046|0.005470855628119331
30-34|mujer|media_sup|fuera_PEA|formal_IMSS|6294|0.04507164742563526|0.04507003724769488|0.0450640172503865|1.6101779403837613e-06|6.019997308377711e-06
30-34|mujer|media_sup|fuera_PEA|formal_ISSSTE|6294|0.004867748935017319|0.004868298003797763|0.004870350815786737|5.490687804447433e-07|2.0528119889732382e-06
30-34|mujer|media_sup|fuera_PEA|informal|6294|0.20268824716431147|0.20269307231396733|0.20271111217603002|4.825149655857119e-06|1.8039862062696477e-05
30-34|mujer|media_sup|fuera_PEA|desempleado|6294|0.015281065556803992|0.015283661200234331|0.015293365572696711|2.595643430339592e-06|9.704372462379651e-06
30-34|mujer|media_sup|fuera_PEA|fuera_PEA|6294|0.7320912909182321|0.7320849312343058|0.7320611541851001|6.3596839262602956e-06|2.3777049205753187e-05
30-34|mujer|superior|formal_IMSS|formal_IMSS|6565|0.7689907803666438|0.7690007670212511|0.7690381089199699|9.986654607274659e-06|3.7341898718845634e-05
30-34|mujer|superior|formal_IMSS|formal_ISSSTE|6565|0.031036786958680108|0.031026382361912144|0.030987477702243325|1.0404596767963487e-05|3.89046596688189e-05
30-34|mujer|superior|formal_IMSS|informal|6565|0.10148168667501907|0.10149905970305183|0.10156402058121988|1.7373028032757754e-05|6.496087816805496e-05
30-34|mujer|superior|formal_IMSS|desempleado|6565|0.02513476900496668|0.02513339710738658|0.025128267335455517|1.371897580100534e-06|5.129771931063759e-06
30-34|mujer|superior|formal_IMSS|fuera_PEA|6565|0.07335597699469026|0.07334039380639845|0.07328212546111139|1.5583188291812267e-05|5.826834528706304e-05
30-34|mujer|superior|formal_ISSSTE|formal_IMSS|3119|0.06771056829484533|0.06772028264105238|0.06775649094007205|9.714346207057023e-06|3.6208299019666046e-05
30-34|mujer|superior|formal_ISSSTE|formal_ISSSTE|3119|0.8084335185223694|0.808398602727729|0.8082684610274128|3.491579464043326e-05|0.00013014170031622196
30-34|mujer|superior|formal_ISSSTE|informal|3119|0.0576819254016321|0.05772210732173906|0.05787187746039832|4.018192010696309e-05|0.00014977013865925815
30-34|mujer|superior|formal_ISSSTE|desempleado|3119|0.005222050550037946|0.00523029189757071|0.005261009886144566|8.241347532763829e-06|3.0717988573856006e-05
30-34|mujer|superior|formal_ISSSTE|fuera_PEA|3119|0.06095193723111522|0.06092871541190881|0.06084216068597221|2.3221819206414862e-05|8.655472593659813e-05
30-34|mujer|superior|informal|formal_IMSS|4587|0.15146370945665968|0.15141245610074036|0.15122104867973063|5.1253355919322896e-05|0.00019140742100973163
30-34|mujer|superior|informal|formal_ISSSTE|4587|0.047238634658604346|0.04720740813111194|0.04709079158986887|3.1226527492406175e-05|0.00011661654124307114
30-34|mujer|superior|informal|informal|4587|0.6078112694131858|0.6079318599786427|0.6083822095941602|0.00012059056545699054|0.00045034961551748687
30-34|mujer|superior|informal|desempleado|4587|0.03131419997890663|0.031304364692275974|0.03126763447597896|9.835286630656415e-06|3.673021629701373e-05
30-34|mujer|superior|informal|fuera_PEA|4587|0.16217218649264367|0.16214391109722895|0.16203831566026133|2.8275395414723015e-05|0.00010559543696761486
30-34|mujer|superior|desempleado|formal_IMSS|570|0.250979722938587|0.2510633208549724|0.25136671753032885|8.359791638540282e-05|0.00030339667535644876
30-34|mujer|superior|desempleado|formal_ISSSTE|570|0.045587500036019184|0.04549396734193345|0.04515451500089773|9.353269408573367e-05|0.00033945234103571753
30-34|mujer|superior|desempleado|informal|570|0.22458256733608092|0.22539717876259938|0.22835359692706148|0.0008146114265184523|0.002956418164462099
